epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
135,133986,1.12218,1.25631,1.21019,0.59706,0.41667,0.45252,0.32064,1.10261,1.25295,1.17496,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,134980,1.10986,1.18341,1.19598,0.59334,0.41869,0.45298,0.32109,1.10166,1.25327,1.17405,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,135974,1.10356,1.16462,1.19233,0.59578,0.41719,0.45347,0.32155,1.10082,1.2543,1.17301,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,136966,1.09986,1.15449,1.18881,0.59197,0.41924,0.45307,0.32147,1.10032,1.25486,1.17224,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,137958,1.09537,1.14418,1.18545,0.59457,0.41821,0.4539,0.32222,1.10006,1.25608,1.17176,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,138954,1.09197,1.13506,1.18207,0.59309,0.41849,0.45459,0.32283,1.09969,1.25693,1.17099,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,139948,1.08938,1.12779,1.18162,0.59036,0.4212,0.45551,0.32331,1.0995,1.25756,1.17062,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,140937,1.08466,1.11769,1.17752,0.59041,0.42228,0.45633,0.32392,1.09908,1.25872,1.16998,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,141931,1.08065,1.11027,1.17596,0.59091,0.42258,0.45689,0.32417,1.09875,1.25961,1.16931,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,142928,1.07639,1.10169,1.17226,0.59046,0.42479,0.45744,0.32485,1.09849,1.26051,1.1689,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,143924,1.07233,1.09266,1.16984,0.5926,0.42506,0.45781,0.32514,1.09828,1.26104,1.16828,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,144920,1.07086,1.08425,1.16851,0.59519,0.42486,0.4587,0.32557,1.09809,1.26136,1.16768,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,145915,1.06684,1.07655,1.16528,0.59644,0.42462,0.45937,0.32612,1.0984,1.26122,1.16758,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,146911,1.06309,1.06608,1.1613,0.59585,0.42668,0.46004,0.32645,1.09862,1.26075,1.16707,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,147906,1.05978,1.05886,1.15983,0.59553,0.4266,0.46071,0.32675,1.0987,1.25992,1.16671,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,148898,1.05635,1.05178,1.15733,0.59504,0.43096,0.46222,0.32817,1.09865,1.2585,1.16619,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
